Id,SalePrice
2735,127443.84225480747
2736,130562.88939846889
2737,105052.83113945182
2738,117927.82029041508
2739,159277.310594704
2740,148780.7953713627
2741,114459.05904799886
2742,174967.36420187517
2743,142755.32551964396
2744,162097.05667533516
2745,150868.67690885416
2746,114773.71349991416
2747,168739.2108150227
2748,112866.46341591002
2749,137969.77974867192
2750,110260.55924910493
2751,129552.82265277207
2752,237084.1613219767
2753,178333.62396365474
2754,225363.60396799818
2755,132240.16888148594
2756,59124.07158241328
2757,54817.59297951602
2758,71697.65842243866
2759,159661.91369251045
2760,102717.86590374587
2761,134927.05353689892
2762,129729.06774532213
2763,225798.35129641858
2764,198718.85532754194
2765,284077.96501009073
2766,101369.63449735008
2767,55118.76656489307
2768,101765.16577404644
2769,115956.38597435504
2770,172029.54920820822
2771,89210.16649906884
2772,91452.56169739994
2773,139097.62097161822
2774,131232.40635740757
2775,103129.40806653723
2776,146890.78871121188
2777,161661.2283523823
2778,133497.8650692436
2779,79812.82400716085
2780,102945.15518548246
2781,84227.13361434231
2782,79694.14918916964
2783,79895.30069615459
2784,92492.76242042915
2785,113015.13845181838
2786,38474.229740566225
2787,108940.47635468468
2788,37097.70759167301
2789,172948.44736636733
2790,103131.7098203518
2791,98290.52240218176
2792,40529.56150280323
2793,169505.14863096597
2794,58560.391453035874
2795,106076.99890188267
2796,76216.35452342115
2797,191291.2116049619
2798,127059.5443665816
2799,102726.0071100092
2800,69851.00594024162
2801,106958.79935504217
2802,126478.07214012276
2803,145502.7050235765
2804,148348.70381593937
2805,106075.13563390006
2806,63656.45275723236
2807,165761.5072526154
2808,148702.44172042934
2809,108936.44354810659
2810,118391.02890259796
2811,174926.71620177617
2812,180040.81662928755
2813,132460.2188961201
2814,133660.00012317346
2815,89987.93930094875
2816,231265.98624959146
2817,155946.7445441275
2818,122016.58440350858
2819,199060.9285774678
2820,121917.72171271406
2821,103358.03402497759
2822,209291.70096944226
2823,255573.4852869485
2824,152147.54431471485
2825,184287.0677598908
2826,115129.65981845371
2827,114156.97115810192
2828,228713.69646142377
2829,243492.0936954196
2830,223206.49397527194
2831,196998.50438828883
2832,224693.72535589826
2833,272635.9041218201
2834,212479.18140412867
2835,214450.13393693627
2836,202318.8347720264
2837,177156.35724055
2838,129626.67559021479
2839,178278.54234844958
2840,196256.2999460809
2841,202318.05094208405
2842,227680.84909094544
2843,143709.16949276254
2844,183152.18906939565
2845,100041.0313159076
2846,207823.48516995157
2847,207148.15524394833
2848,234752.56528443284
2849,197247.03342341352
2850,289954.09896297776
2851,221262.50168672716
2852,246244.75346599356
2853,228603.58738588868
2854,154763.1484014846
2855,213167.88160774158
2856,196629.15098818345
2857,190083.94955821894
2858,209059.39069248317
2859,115589.32175241015
2860,124185.0232682405
2861,133947.17608586582
2862,216584.19221645803
2863,146657.03980430542
2864,232855.64720272413
2865,141544.70284235384
2866,174982.9140280513
2867,60149.651168403914
2868,128007.3079638388
2869,91680.95445647882
2870,127136.02307831077
2871,103094.1341460133
2872,58.01072716829367
2873,76338.14150112832
2874,123291.27851579222
2875,106388.02939349599
2876,182910.63828873727
2877,118270.35841579596
2878,143111.38152684714
2879,114337.76062243129
2880,77418.9369062807
2881,134691.71827965858
2882,147215.26341754477
2883,178056.82237418392
2884,214435.34120494826
2885,163898.7959798188
2886,214093.81185771665
2887,107470.48517196067
2888,135442.1714122605
2889,49801.59843921533
2890,53482.91108770424
2891,128682.26774348365
2892,49883.18582082284
2893,75618.02035936224
2894,49409.051082289894
2895,272348.88740959135
2896,248055.26929575275
2897,191103.59363493626
2898,157943.01713538892
2899,216399.03848078824
2900,165388.3923982957
2901,221619.03224729095
2902,188529.14389933064
2903,302389.9440282325
2904,319270.2569727611
2905,41514.98061772424
2906,252433.7776232208
2907,87198.8516210044
2908,111927.39853897877
2909,144029.22022245568
2910,59267.9743495303
2911,44846.95367801853
2912,154298.48220754415
2913,48680.502401651465
2914,51979.484355033725
2915,59584.32064585993
2916,54459.04802884266
2917,175307.5880320901
2918,106132.53142420505
2919,251494.0773872889
